2Dscore,3Dscore,active,
0.0333333333333,0.566,0,
0.171428571429,0.618,0,
0.104166666667,0.851,0,
0.106060606061,0.45,0,
0.0294117647059,0.312,0,
0.307692307692,0.92,1,
0.025641025641,0.587,0,
0.142857142857,0.725,0,
0.0294117647059,0.293,0,
0.297872340426,0.859,1,
0.243902439024,0.943,0,
0.203703703704,0.73,1,
0.02,0.974,0,
0.0263157894737,0.504,0,
0.340425531915,0.719,1,
0.25,0.914,0,
0.027027027027,0.544,0,
0.142857142857,0.594,0,
0.153846153846,0.943,0,
0.12676056338,0.469,0,
0.037037037037,0.34,0,
0.133333333333,0.532,0,
0.0416666666667,0.431,0,
0.2,0.552,0,
0.027027027027,0.268,0,
0.037037037037,0.331,0,
0.05,0.228,0,
0.037037037037,0.304,0,
0.0666666666667,0.542,0,
0.0526315789474,0.225,0,
0.0571428571429,0.286,0,
0.0714285714286,0.559,0,
0.0869565217391,0.526,0,
0.0571428571429,0.331,0,
0.0363636363636,0.146,0,
0.03125,0.638,0,
0.205882352941,0.788,0,
0.037037037037,0.318,0,
0.35,0.746,1,
0.333333333333,0.976,0,
0.234042553191,0.649,0,
0.0232558139535,0.867,0,
0.0322580645161,0.48,0,
0.333333333333,0.661,1,
0.232558139535,0.74,0,
0.0333333333333,0.591,0,
0.205882352941,0.646,0,
0.152173913043,0.826,0,
0.106060606061,0.431,0,
0.0344827586207,0.81,0,
0.133333333333,0.499,0,
0.0238095238095,0.505,0,
0.03125,0.623,0,
0.0444444444444,0.429,0,
0.03125,0.572,0,
0.05,0.77,0,
0.046511627907,0.422,0,
0.05,0.537,0,
0.176470588235,0.682,0,
0.0714285714286,0.945,0,
0.05,0.623,0,
0.0689655172414,0.275,0,
0.0416666666667,0.404,0,
0.159090909091,0.623,0,
0.171428571429,0.769,0,
0.170212765957,0.529,0,
0.0789473684211,0.706,0,
0.0357142857143,0.675,0,
0.177777777778,0.521,0,
0.190476190476,0.663,0,
0.037037037037,0.751,0,
0.52,0.819,1,
0.162790697674,0.769,0,
0.09375,0.34,0,
0.027027027027,0.252,0,
0.037037037037,0.311,0,
0.05,0.214,0,
0.037037037037,0.285,0,
0.0666666666667,0.581,0,
0.0526315789474,0.211,0,
0.0571428571429,0.268,0,
0.0714285714286,0.538,0,
0.0869565217391,0.493,0,
0.0571428571429,0.311,0,
0.0178571428571,0.137,0,
0.35,0.81,0,
0.236363636364,0.85,1,
0.0188679245283,0.84,0,
0.0243902439024,0.433,0,
0.34693877551,0.837,1,
0.235294117647,0.94,0,
0.025,0.468,0,
0.159090909091,0.511,0,
0.145454545455,0.81,0,
0.121621621622,0.545,0,
0.183673469388,0.656,0,
0.0232558139535,0.918,0,
0.0322580645161,0.513,0,
0.244444444444,0.631,0,
0.204545454545,0.771,0,
0.0689655172414,0.577,0,
0.171428571429,0.63,0,
0.104166666667,0.933,0,
0.106060606061,0.442,0,
0.0175438596491,0.7,0,
0.0222222222222,0.365,0,
0.458333333333,0.825,1,
0.288461538462,0.799,0,
0.0227272727273,0.397,0,
0.195652173913,0.434,0,
0.288461538462,0.688,0,
0.115384615385,0.642,0,
0.0322580645161,0.491,0,
0.0181818181818,0.722,0,
0.0392156862745,0.826,0,
0.0333333333333,0.53,0,
0.0789473684211,0.579,0,
0.06,0.865,0,
0.0281690140845,0.481,0,
0.0232558139535,0.363,0,
0.025,0.461,0,
0.0555555555556,0.687,0,
0.0357142857143,0.769,0,
0.025,0.535,0,
0.0166666666667,0.236,0,
0.3,0.733,0,
0.0238095238095,0.391,0,
0.204545454545,0.427,0,
0.203703703704,0.678,0,
0.118421052632,0.652,0,
0.025641025641,0.497,0,
0.219512195122,0.543,0,
0.265306122449,0.862,1,
0.123287671233,0.513,0,
0.037037037037,0.829,0,
0.025641025641,0.577,0,
0.0169491525424,0.255,0,
0.219512195122,0.63,0,
0.0769230769231,0.278,0,
0.0789473684211,0.442,1,
0.0243902439024,0.275,0,
0.0243902439024,0.266,0,
0.0232558139535,0.322,0,
0.304347826087,0.743,0,
0.384615384615,0.874,1,
0.13698630137,0.764,0,
0.565217391304,0.981,1,
0.2,0.736,0,
0.363636363636,0.705,1,
0.138888888889,0.636,0,
0.37037037037,0.861,1,
0.0243902439024,0.324,0,
0.0188679245283,0.621,0,
0.0243902439024,0.198,0,
0.191489361702,0.578,0,
0.0227272727273,0.379,0,
0.212121212121,0.621,0,
0.0344827586207,0.369,0,
0.0243902439024,0.284,0,
0.0192307692308,0.21,0,
0.0243902439024,0.28,0,
0.0344827586207,0.365,0,
0.0344827586207,0.389,0,
0.0196078431373,0.204,0,
0.047619047619,0.259,0,
0.2,0.718,0,
0.0434782608696,0.393,0,
0.0714285714286,0.51,0,
0.0204081632653,0.208,0,
0.0714285714286,0.358,0,
0.0243902439024,0.276,0,
0.0192307692308,0.203,0,
0.0243902439024,0.271,0,
0.0714285714286,0.362,0,
0.0344827586207,0.378,0,
0.0612244897959,0.198,0,
0.0232558139535,0.251,0,
0.2,0.429,0,
0.5,0.356,0,
0.063829787234,0.202,0,
0.0666666666667,0.433,0,
0.0232558139535,0.333,0,
0.0185185185185,0.246,0,
0.0232558139535,0.328,0,
0.0666666666667,0.415,0,
0.0322580645161,0.456,0,
0.0384615384615,0.239,0,
0.0454545454545,0.304,0,
0.166666666667,0.638,0,
0.0833333333333,0.518,0,
0.133333333333,0.487,0,
0.04,0.244,0,
0.111111111111,0.77,0,
0.145161290323,0.568,0,
0.176470588235,0.754,0,
0.411764705882,0.81,1,
0.170731707317,0.668,0,
0.272727272727,0.456,0,
0.127272727273,0.702,0,
0.0344827586207,0.436,0,
0.05,0.564,0,
0.0714285714286,0.266,0,
0.257142857143,0.723,0,
0.0645161290323,0.378,0,
0.36,0.481,0,
0.0779220779221,0.737,0,
0.565217391304,0.881,1,
0.111111111111,0.762,0,
0.363636363636,0.731,1,
0.0933333333333,0.575,0,
0.541666666667,0.869,1,
0.0243902439024,0.335,0,
0.0188679245283,0.644,0,
0.0243902439024,0.205,0,
0.0769230769231,0.599,0,
0.0227272727273,0.392,0,
0.0810810810811,0.624,0,
0.0921052631579,0.75,0,
0.109375,0.562,0,
0.0757575757576,0.539,0,
0.0813953488372,0.612,0,
0.0759493670886,0.809,0,
0.0192307692308,0.247,0,
0.015625,0.475,0,
0.0192307692308,0.151,0,
0.264150943396,0.442,0,
0.0181818181818,0.289,0,
0.109756097561,0.629,0,
0.176470588235,0.75,0,
0.363636363636,0.719,1,
0.138888888889,0.58,0,
0.541666666667,0.818,1,
0.0243902439024,0.33,0,
0.0188679245283,0.633,0,
0.0243902439024,0.202,0,
0.12,0.589,0,
0.0227272727273,0.386,0,
0.12676056338,0.657,0,
0.142857142857,0.843,0,
0.272727272727,0.427,0,
0.107142857143,0.695,0,
0.0344827586207,0.437,0,
0.05,0.581,0,
0.0714285714286,0.269,0,
0.189189189189,0.786,0,
0.0645161290323,0.376,0,
0.214285714286,0.423,0,
0.111111111111,0.443,0,
0.377777777778,0.666,1,
0.0344827586207,0.459,0,
0.0243902439024,0.751,0,
0.0344827586207,0.28,0,
0.1,0.77,0,
0.03125,0.537,0,
0.114754098361,0.501,0,
0.105263157895,0.634,0,
0.04,0.241,0,
0.185185185185,0.439,0,
0.04,0.147,0,
0.1,0.427,0,
0.078431372549,0.281,0,
0.666666666667,0.679,1,
0.047619047619,0.306,0,
0.0181818181818,0.587,0,
0.0232558139535,0.187,0,
0.0740740740741,0.546,0,
0.0217391304348,0.358,0,
0.0933333333333,0.732,0,
0.142857142857,0.521,0,
0.04,0.545,0,
0.25,0.555,0,
0.0416666666667,0.245,0,
0.0909090909091,0.318,0,
0.027027027027,0.602,0,
0.285714285714,0.474,0,
0.192307692308,0.471,0,
0.153846153846,0.33,0,
0.0416666666667,0.15,0,
0.0357142857143,0.51,0,
0.163636363636,0.396,0,
0.0816326530612,0.268,0,
0.025,0.38,0,
0.037037037037,0.495,0,
0.0344827586207,0.43,0,
0.047619047619,0.332,0,
0.0416666666667,0.847,0,
0.0322580645161,0.353,0,
0.047619047619,0.349,0,
0.0322580645161,0.439,0,
0.0344827586207,0.439,0,
0.08,0.664,1,
0.0666666666667,0.361,0,
0.0454545454545,0.292,0,
0.0454545454545,0.303,0,
0.0666666666667,0.485,0,
0.0625,0.62,0,
0.142857142857,0.765,0,
0.0625,0.612,0,
0.0540540540541,0.439,0,
0.08,0.567,0,
0.0714285714286,0.539,1,
0.0322580645161,0.383,0,
0.0357142857143,0.599,0,
0.0540540540541,0.302,0,
0.0192307692308,0.656,0,
0.0540540540541,0.246,0,
0.195652173913,0.846,0,
0.232142857143,0.772,0,
0.111111111111,0.448,0,
0.204545454545,0.683,0,
0.212765957447,0.852,0,
0.189655172414,0.762,0,
0.295454545455,0.575,0,
0.0263157894737,0.32,0,
0.279069767442,0.777,0,
0.0512820512821,0.365,0,
0.130434782609,0.572,0,
0.0789473684211,0.274,0,
0.0923076923077,0.768,0,
0.224137931034,0.799,0,
0.14,0.606,0,
0.0540540540541,0.232,0,
0.05,0.448,0,
0.025,0.496,0,
0.05,0.45,0,
0.163636363636,0.819,1,
0.155555555556,0.669,0,
0.195652173913,0.705,0,
0.212765957447,0.865,0,
0.227272727273,0.634,0,
0.04,0.394,0,
0.037037037037,0.343,0,
0.05,0.264,0,
0.0454545454545,0.675,0,
0.0344827586207,0.281,0,
0.0243902439024,0.278,0,
0.0714285714286,0.35,0,
0.037037037037,0.349,0,
0.0416666666667,0.529,0,
0.166666666667,0.143,0,
0.0,0.232,0,
0.0232558139535,0.242,0,
0.0344827586207,0.386,0,
0.0769230769231,0.407,0,
0.363636363636,0.398,0,
0.0277777777778,0.35,0,
0.0416666666667,0.452,0,
0.037037037037,0.429,0,
0.0344827586207,0.305,0,
0.08,0.477,0,
0.04,0.321,0,
0.0243902439024,0.712,0,
0.0181818181818,0.57,0,
0.0882352941176,0.584,0,
0.025641025641,0.865,0,
0.0232558139535,0.685,0,
0.0181818181818,0.705,0,
0.0232558139535,0.664,0,
0.04,0.417,0,
0.0243902439024,0.688,0,
0.037037037037,0.476,0,
0.0263157894737,0.745,0,
0.037037037037,0.325,0,
0.0357142857143,0.589,0,
0.0175438596491,0.613,0,
0.0232558139535,0.757,0,
0.04,0.303,0,
0.0357142857143,0.584,0,
0.037037037037,0.637,0,
0.0357142857143,0.586,0,
0.02,0.887,0,
0.0263157894737,0.808,0,
0.0243902439024,0.79,0,
0.0232558139535,0.702,0,
0.025,0.827,0,
0.037037037037,0.279,0,
0.05,0.215,0,
0.0454545454545,0.549,0,
0.0344827586207,0.229,0,
0.0243902439024,0.226,0,
0.0714285714286,0.285,0,
0.037037037037,0.284,0,
0.0416666666667,0.43,0,
0.166666666667,0.155,0,
0.0,0.189,0,
0.0232558139535,0.196,0,
0.0344827586207,0.314,0,
0.153846153846,0.287,0,
0.0769230769231,0.433,0,
0.153846153846,0.347,0,
0.0277777777778,0.285,0,
0.0416666666667,0.368,0,
0.037037037037,0.349,0,
0.0344827586207,0.248,0,
0.08,0.388,0,
0.137254901961,0.772,0,
0.0833333333333,0.508,0,
0.448275862069,0.773,0,
0.277777777778,0.806,0,
0.137254901961,0.737,0,
0.352941176471,0.667,0,
0.037037037037,0.363,0,
0.333333333333,0.839,0,
0.0344827586207,0.414,0,
0.138888888889,0.648,0,
0.0344827586207,0.311,0,
0.0526315789474,0.678,0,
0.176470588235,0.705,0,
0.0952380952381,0.711,0,
0.037037037037,0.263,0,
0.0333333333333,0.507,0,
0.0344827586207,0.562,0,
0.0333333333333,0.509,0,
0.104166666667,0.979,0,
0.138888888889,0.758,0,
0.189189189189,0.794,0,
0.4375,0.827,0,
0.131578947368,0.718,0,
0.06,0.392,0,
0.0980392156863,0.597,0,
0.132075471698,0.808,0,
0.714285714286,0.946,1,
0.2,0.643,0,
0.0243902439024,0.28,0,
0.137254901961,0.72,0,
0.047619047619,0.319,0,
0.222222222222,0.5,0,
0.047619047619,0.24,0,
0.15625,0.798,1,
0.298245614035,0.703,0,
0.276595744681,0.66,0,
0.05,0.203,0,
0.046511627907,0.392,0,
0.0232558139535,0.434,0,
0.046511627907,0.393,0,
0.218181818182,0.724,0,
0.195652173913,0.585,0,
0.318181818182,0.616,1,
0.132075471698,0.789,0,
0.163265306122,0.554,0,
0.0882352941176,0.657,0,
0.0789473684211,0.416,0,
0.06,0.412,0,
0.0789473684211,0.519,0,
0.0454545454545,0.714,0,
0.0833333333333,0.518,0,
0.0416666666667,0.802,0,
0.0588235294118,0.784,0,
0.0416666666667,0.347,0,
0.0576923076923,0.344,0,
0.0576923076923,0.358,0,
0.025,0.573,0,
0.0454545454545,0.519,0,
0.04,0.903,0,
0.0416666666667,0.903,0,
0.04,0.959,0,
0.116279069767,0.518,0,
0.0588235294118,0.67,0,
0.0833333333333,0.636,0,
0.0789473684211,0.452,0,
0.117647058824,0.707,0,
0.257142857143,0.634,0,
0.0980392156863,0.628,0,
0.257142857143,0.63,1,
0.4,0.781,0,
0.114285714286,0.8,0,
0.037037037037,0.294,0,
0.0357142857143,0.524,0,
0.137254901961,0.545,0,
0.0731707317073,0.685,0,
0.037037037037,0.714,1,
0.0357142857143,0.659,0,
0.0851063829787,0.79,0,
0.114285714286,0.762,0,
0.166666666667,0.783,0,
0.257142857143,0.689,0,
0.108108108108,0.857,0,
0.132075471698,0.783,0,
0.371428571429,0.626,1,
0.0344827586207,0.297,0,
0.393939393939,0.804,0,
0.0322580645161,0.339,0,
0.131578947368,0.531,0,
0.0322580645161,0.255,0,
0.0689655172414,0.827,0,
0.169811320755,0.86,0,
0.116279069767,0.727,0,
0.0344827586207,0.216,0,
0.03125,0.416,0,
0.0322580645161,0.461,0,
0.03125,0.418,0,
0.122448979592,0.803,0,
0.131578947368,0.622,0,
0.179487179487,0.654,0,
0.371428571429,0.921,0,
0.125,0.589,0,
0.153846153846,0.728,0,
0.0243902439024,0.294,0,
0.137254901961,0.796,0,
0.0232558139535,0.336,0,
0.222222222222,0.526,0,
0.0232558139535,0.252,0,
0.174603174603,0.805,1,
0.37037037037,0.828,1,
0.333333333333,0.627,1,
0.0243902439024,0.214,0,
0.0227272727273,0.412,0,
0.0232558139535,0.456,0,
0.0227272727273,0.413,0,
0.240740740741,0.74,0,
0.195652173913,0.615,0,
0.318181818182,0.633,1,
0.132075471698,0.743,0,
0.14,0.583,0,
0.0344827586207,0.371,0,
0.314285714286,0.568,0,
0.0666666666667,0.423,0,
0.131578947368,0.653,0,
0.103448275862,0.312,0,
0.0689655172414,0.664,0,
0.192307692308,0.589,0,
0.116279069767,0.642,0,
0.0714285714286,0.269,0,
0.0645161290323,0.4,0,
0.0322580645161,0.575,0,
0.0645161290323,0.464,0,
0.122448979592,0.675,0,
0.131578947368,0.563,0,
0.179487179487,0.578,0,
0.371428571429,0.654,0,
0.153846153846,0.657,0,
0.037037037037,0.37,0,
0.0416666666667,0.56,0,
0.0769230769231,0.222,0,
0.0232558139535,0.246,0,
0.047619047619,0.256,0,
0.0344827586207,0.409,0,
0.166666666667,0.595,0,
0.0714285714286,0.535,0,
0.0277777777778,0.37,0,
0.0416666666667,0.478,0,
0.037037037037,0.454,0,
0.0344827586207,0.323,0,
0.08,0.505,0,
0.0344827586207,0.422,0,
0.138888888889,0.661,0,
0.0344827586207,0.317,0,
0.0526315789474,0.665,0,
0.153846153846,0.691,0,
0.0952380952381,0.747,0,
0.037037037037,0.269,0,
0.0333333333333,0.518,0,
0.0344827586207,0.574,0,
0.0333333333333,0.52,0,
0.104166666667,0.852,0,
0.138888888889,0.773,0,
0.189189189189,0.762,0,
0.314285714286,0.873,0,
0.131578947368,0.733,0,
0.0384615384615,0.486,0,
0.142857142857,0.356,0,
0.0222222222222,0.281,0,
0.0222222222222,0.292,0,
0.0322580645161,0.467,0,
0.133333333333,0.432,0,
0.142857142857,0.721,0,
0.133333333333,0.429,0,
0.0263157894737,0.423,0,
0.0384615384615,0.546,0,
0.0344827586207,0.519,0,
0.0322580645161,0.369,0,
0.0740740740741,0.576,0,
0.0384615384615,0.364,0,
0.14,0.439,0,
0.163265306122,0.456,0,
0.194444444444,0.661,1,
0.0416666666667,0.407,0,
0.037037037037,0.783,0,
0.0384615384615,0.739,0,
0.037037037037,0.787,0,
0.190476190476,0.661,1,
0.266666666667,0.753,0,
0.28125,0.764,1,
0.131578947368,0.577,0,
0.176470588235,0.84,0,
0.0,0.211,0,
0.0222222222222,0.219,0,
0.0322580645161,0.351,0,
0.166666666667,0.29,0,
0.133333333333,0.158,0,
0.0666666666667,0.249,0,
0.133333333333,0.163,0,
0.0263157894737,0.317,0,
0.0384615384615,0.41,0,
0.0344827586207,0.389,0,
0.0322580645161,0.277,0,
0.0740740740741,0.373,0,
0.169230769231,0.872,1,
0.127272727273,0.601,1,
0.0,0.179,0,
0.0,0.344,0,
0.0454545454545,0.381,0,
0.0,0.345,0,
0.232142857143,0.664,0,
0.117647058824,0.514,0,
0.153846153846,0.541,1,
0.0689655172414,0.761,0,
0.0925925925926,0.487,0,
0.31914893617,0.625,1,
0.0232558139535,0.186,0,
0.0217391304348,0.358,0,
0.0454545454545,0.396,0,
0.0217391304348,0.359,0,
0.189655172414,0.69,0,
0.1875,0.534,0,
0.276595744681,0.563,1,
0.169811320755,0.791,0,
0.18,0.506,0,
0.0344827586207,0.297,0,
0.03125,0.572,0,
0.0322580645161,0.634,0,
0.03125,0.575,0,
0.195652173913,0.905,1,
0.228571428571,0.739,0,
0.277777777778,0.773,1,
0.116279069767,0.79,0,
0.153846153846,0.81,0,
0.0769230769231,0.468,0,
0.153846153846,0.319,0,
0.0277777777778,0.269,0,
0.0416666666667,0.347,0,
0.037037037037,0.33,0,
0.0344827586207,0.235,0,
0.08,0.367,0,
0.0625,0.634,0,
0.285714285714,0.699,0,
0.025641025641,0.518,0,
0.037037037037,0.669,0,
0.0333333333333,0.636,0,
0.03125,0.452,0,
0.0714285714286,0.706,0,
0.0625,0.649,0,
0.0263157894737,0.574,0,
0.0384615384615,0.657,0,
0.0344827586207,0.705,0,
0.0322580645161,0.501,0,
0.0740740740741,0.728,0,
0.025641025641,0.52,0,
0.037037037037,0.672,0,
0.0333333333333,0.638,0,
0.03125,0.454,0,
0.0714285714286,0.619,0,
0.162790697674,0.774,0,
0.232558139535,0.815,0,
0.122448979592,0.872,0,
0.181818181818,0.734,0,
0.322580645161,0.95,0,
0.131578947368,0.675,0,
0.25,0.888,1,
0.179487179487,0.711,0,
0.228571428571,0.786,0,
0.125,0.64,0,
